segundos decorridos,x,y,z
53548,"0,00","-0,03","0,93"
53548,"0,00","-0,01","0,82"
53548,"0,02","-0,03","0,97"
53548,"0,02","-0,08","0,87"
53548,"-0,04","-0,03","0,98"
53548,"0,03",0,"0,92"
53548,"-0,03","0,01","0,91"
53548,"0,00","-0,02","0,95"
53548,"-0,01","-0,02","0,91"
53548,"0,06","-0,03","0,89"
53548,"0,02",0,"0,96"
53548,"-0,13","-0,09","0,82"
53548,"0,05","-0,14","1,13"
53548,"-0,16","-0,05","1,31"
53548,"-0,28","-0,07","1,29"
53548,"-0,18","-0,02","1,29"
53548,"0,03","-0,07","1,17"
53548,"0,01","-0,05","1,01"
53548,"0,02","-0,05","0,93"
53548,"0,02","-0,03","0,81"
53548,"0,06","-0,04","0,77"
53548,"0,07","-0,03","0,71"
53549,"-0,02","-0,03","0,64"
53549,"0,06","-0,01","0,69"
53549,"0,08","-0,04","0,66"
53549,"0,07","-0,01","0,63"
53549,"0,08","0,01","0,71"
53549,"0,09","0,03","0,72"
53549,"0,11","0,03","0,76"
53549,"0,13","0,05","0,76"
53549,"0,13","0,02","0,73"
53549,"0,12","0,03","0,69"
53549,"0,08","0,02","0,69"
53549,"0,14","0,05","0,7"
53549,"0,11",0,"0,75"
53549,"0,08","0,05","0,76"
53549,"0,07",0,"0,82"
53549,"0,05","-0,04","0,89"
53549,"0,11","-0,04","0,93"
53549,"0,09","-0,05","0,96"
53549,"0,06","-0,1","0,94"
53549,"-0,02","-0,12","0,9"
53549,"-0,07","-0,09","0,93"
53549,"-0,11","-0,08","0,91"
53549,"-0,01","-0,09","0,85"
53549,"-0,20","-0,06","1,02"
53549,"0,00","0,04","1,04"
53549,"-0,13","-0,03","1,23"
53549,"-0,13","-0,05","1,37"
53549,"-0,21","0,03","1,34"
53549,"-0,18","-0,01","1,24"
53549,"-0,12","-0,05","1,12"
53549,"-0,11","-0,03","1,08"
53549,"-0,07","0,01","0,96"
53549,"-0,12","0,04","0,91"
53550,"-0,13",0,"0,91"
53550,"-0,01","-0,04","0,82"
53550,"0,09","-0,06","0,76"
53550,"-0,04","-0,04","0,75"
53550,"0,05","-0,05","0,8"
53550,"0,08","-0,02","0,79"
53550,"0,11","-0,03","0,87"
53550,"0,25","-0,04","0,89"
53550,"0,13","-0,04","0,84"
53550,"0,13","-0,04","0,87"
53550,"0,12","-0,05","0,89"
53550,"0,10","-0,08","0,88"
53550,"0,04","-0,05","0,86"
53550,"0,10","-0,02","0,93"
53550,"0,27","-0,02","0,92"
53550,"0,23","0,01","0,96"
53550,"0,26","0,01","1,07"
53550,"0,17","0,06","1,01"
53550,"0,07",0,1
53550,"0,12","0,02","0,98"
53550,"0,05",0,"0,91"
53550,"0,12","0,02","0,94"
53550,"0,09","0,01","0,9"
53550,"0,10",0,"0,98"
53550,"0,22","-0,02","0,91"
53550,"0,14","-0,01","0,91"
53550,"0,27","-0,02","0,89"
53550,"0,15",0,"0,87"
53550,"0,22","-0,03","0,91"
53550,"0,13","0,01","0,85"
53550,"0,20","-0,02","0,91"
53550,"0,19","-0,02","0,9"
53551,"0,23","-0,02",1
53551,"0,20",0,"0,94"
53551,"0,25","-0,03","0,94"
53551,"0,15",0,"0,92"
53551,"0,29",0,"0,89"
53551,"0,20",0,"0,91"
53551,"0,18",0,"0,91"
53551,"0,19",0,"0,91"
