time,x,y,z
13:43:30.990,0.10,0.07,0.78
13:43:31.027,-0.23,0.27,0.41
13:43:31.055,0.34,-0.01,0.75
13:43:31.090,0.10,0.02,0.60
13:43:31.127,0.09,0.36,0.45
13:43:31.155,0.16,-0.05,0.57
13:43:31.190,0.23,-0.01,0.77
13:43:31.227,0.38,-0.09,0.81
13:43:31.256,0.30,-0.25,0.86
13:43:31.256,0.27,0.04,0.98
13:43:31.291,0.09,-0.15,1.04
13:43:31.325,-0.01,-0.12,1.10
13:43:31.357,-0.00,-0.17,1.18
13:43:31.387,-0.07,-0.11,1.30
13:43:31.420,-0.24,-0.26,1.11
13:43:31.458,-0.02,-0.13,1.47
13:43:31.494,-0.11,-0.06,0.93
13:43:31.520,-0.10,0.07,0.80
13:43:31.556,-0.14,0.00,0.88
13:43:31.589,0.07,-0.10,0.39
13:43:31.622,-0.13,0.05,0.86
13:43:31.654,-0.24,-0.16,0.86
13:43:31.689,-0.06,-0.03,0.70
13:43:31.727,-0.17,-0.05,0.84
13:43:31.762,-0.05,-0.12,0.63
13:43:31.791,0.35,-0.23,1.05
13:43:31.820,0.13,-0.13,1.29
13:43:31.854,0.45,0.23,0.53
13:43:31.886,0.39,-0.16,1.68
13:43:31.886,0.31,-0.21,1.73
13:43:31.927,0.19,0.24,0.97
13:43:31.962,0.28,-0.30,1.27
13:43:31.977,0.43,0.32,0.85
13:43:32.020,-0.17,0.05,0.48
13:43:32.060,0.17,0.14,1.00
13:43:32.094,-0.03,-0.44,0.71
13:43:32.123,-0.23,0.39,0.64
13:43:32.156,-0.41,-0.11,1.08
13:43:32.187,-0.07,-0.25,0.82
13:43:32.219,-0.23,-0.02,1.13
13:43:32.253,0.20,-0.16,0.98
13:43:32.294,0.08,0.12,1.11
13:43:32.329,0.14,0.04,0.96
13:43:32.354,0.09,-0.18,0.82
13:43:32.354,0.21,0.18,0.88
13:43:32.393,-0.22,-0.16,1.01
13:43:32.422,-0.11,-0.41,0.47
13:43:32.458,-0.18,0.02,1.07
13:43:32.486,-0.37,0.10,0.85
13:43:32.520,0.17,-0.11,0.79
13:43:32.553,-0.18,0.20,1.18
13:43:32.585,0.23,0.08,1.18
13:43:32.627,-0.02,-0.28,1.26
13:43:32.660,0.14,0.07,1.18
13:43:32.689,0.06,-0.18,1.19
13:43:32.720,-0.00,-0.06,0.87
13:43:32.753,-0.20,0.05,1.17
13:43:32.789,-0.06,-0.10,0.96
13:43:32.822,-0.03,0.31,0.66
13:43:32.855,0.13,-0.36,0.79
13:43:32.887,-0.08,0.13,0.81
13:43:32.923,-0.13,-0.05,0.89
13:43:32.951,-0.15,-0.18,0.72
13:43:32.951,-0.11,0.05,0.69
13:43:32.986,0.11,0.01,0.76
13:43:33.017,0.09,-0.06,0.83
13:43:33.052,-0.01,0.10,0.99
13:43:33.094,0.01,-0.01,0.81
13:43:33.126,-0.05,-0.08,0.98
13:43:33.157,-0.09,0.04,0.78
13:43:33.177,-0.01,-0.25,1.11
13:43:33.220,-0.02,-0.08,1.20
13:43:33.252,-0.10,0.36,0.95
13:43:33.293,0.18,-0.18,1.38
13:43:33.328,-0.14,0.13,0.91
13:43:33.344,0.08,-0.02,0.61
13:43:33.386,0.14,-0.05,1.07
13:43:33.418,-0.06,0.19,0.78
13:43:33.460,0.10,-0.09,0.63
13:43:33.492,-0.05,0.11,0.99
13:43:33.492,-0.10,0.14,0.98
13:43:33.518,-0.19,-0.19,0.84
13:43:33.552,0.00,0.22,1.20
13:43:33.584,0.01,0.05,0.77
13:43:33.628,0.33,-0.13,1.23
13:43:33.644,0.20,0.11,1.05
13:43:33.686,0.12,0.08,0.86
13:43:33.717,0.05,-0.09,1.11
13:43:33.759,-0.07,-0.14,1.17
13:43:33.791,-0.10,-0.02,0.84
13:43:33.816,0.02,0.17,1.01
13:43:33.853,-0.10,-0.24,0.95
13:43:33.883,-0.11,0.10,0.82
13:43:33.919,-0.07,-0.02,0.73
13:43:33.949,0.19,0.06,0.85
13:43:33.949,0.11,-0.02,1.05
13:43:33.983,-0.02,-0.09,0.85
13:43:34.016,0.02,0.00,0.83
13:43:34.049,-0.02,0.10,0.85
13:43:34.082,0.02,-0.27,0.74
13:43:34.116,-0.09,0.12,0.90
13:43:34.149,0.04,0.05,0.83
13:43:34.183,0.07,-0.11,0.85
13:43:34.216,-0.00,-0.02,0.86
13:43:34.249,0.09,0.05,0.84
13:43:34.283,0.11,-0.05,1.02
13:43:34.316,-0.02,0.00,0.79
13:43:34.353,-0.09,-0.02,0.87
13:43:34.381,0.02,-0.08,0.84
13:43:34.416,0.27,-0.40,1.10
13:43:34.449,0.12,0.00,0.82
13:43:34.449,-0.13,0.06,1.55
13:43:34.482,0.20,-0.57,1.38
13:43:34.516,-0.14,0.54,0.77
13:43:34.548,-0.09,-0.21,1.06
13:43:34.585,0.40,-0.42,1.18
13:43:34.614,-0.53,0.24,0.76
13:43:34.648,-0.04,-0.16,0.80
13:43:34.681,0.09,-0.41,1.13
13:43:34.715,-0.10,0.23,0.78
13:43:34.748,0.27,-0.33,0.88
13:43:34.781,-0.23,0.20,0.72
13:43:34.817,-0.13,-0.21,1.10
13:43:34.850,-0.24,-0.22,1.00
13:43:34.881,0.02,-0.21,0.64
13:43:34.914,0.09,-0.05,1.11
13:43:34.948,0.06,-0.05,1.41
13:43:34.981,-0.15,0.20,0.97
13:43:35.015,-0.21,-0.14,1.23
13:43:35.015,0.26,0.18,0.77
13:43:35.048,-0.05,-0.17,0.90
13:43:35.082,0.16,0.11,0.27
13:43:35.121,0.15,0.21,0.21
13:43:35.148,-0.03,-0.11,0.47
13:43:35.181,0.07,0.28,0.65
13:43:35.214,-0.16,0.01,0.97
13:43:35.248,0.02,-0.12,0.89
13:43:35.285,0.25,0.02,0.89
13:43:35.316,-0.20,-0.20,0.86
13:43:35.348,0.14,0.04,1.29
13:43:35.380,-0.37,-0.18,1.63
13:43:35.415,0.21,0.18,1.37
13:43:35.448,-0.27,-0.06,1.11
13:43:35.481,-0.03,0.37,0.61
13:43:35.481,0.32,0.04,0.87
13:43:35.515,0.05,-0.03,0.64
13:43:35.548,0.06,-0.03,0.59
13:43:35.579,-0.41,-0.05,1.14
13:43:35.615,0.21,-0.21,0.92
13:43:35.651,0.11,-0.32,0.88
13:43:35.680,-0.26,0.16,1.14
13:43:35.715,-0.20,-0.13,0.79
13:43:35.748,-0.25,-0.37,0.88
13:43:35.782,-0.40,0.14,0.27
13:43:35.818,-0.05,-0.29,0.85
13:43:35.848,0.08,0.27,0.74
13:43:35.881,0.12,-0.02,1.12
13:43:35.914,0.34,0.10,1.01
13:43:35.947,0.04,-0.01,1.03
13:43:35.981,0.22,-0.30,0.94
13:43:35.981,0.19,0.10,0.89
13:43:36.014,0.31,-0.04,0.87
13:43:36.047,0.28,-0.06,1.14
13:43:36.080,0.07,-0.01,0.50
13:43:36.113,0.46,-0.21,1.06
13:43:36.148,0.24,0.13,1.20
13:43:36.181,-0.20,0.09,0.43
13:43:36.218,0.00,-0.16,1.02
13:43:36.246,0.17,-0.01,0.91
13:43:36.280,-0.10,0.29,1.21
13:43:36.315,0.39,-0.31,1.04
13:43:36.345,0.26,-0.04,1.05
13:43:36.380,0.29,-0.39,1.34
13:43:36.414,-0.01,0.10,1.03
13:43:36.448,-0.09,-0.09,1.17
13:43:36.481,-0.20,0.00,0.74
13:43:36.481,0.19,-0.07,0.80
13:43:36.512,0.04,0.09,1.02
13:43:36.548,0.34,0.10,0.80
13:43:36.581,0.19,-0.12,0.79
13:43:36.612,0.09,0.10,0.92
13:43:36.643,-0.15,-0.07,0.82
13:43:36.680,-0.14,-0.16,0.74
13:43:36.710,-0.04,-0.18,0.98
13:43:36.744,0.04,0.17,0.86
13:43:36.777,0.13,-0.20,0.99
13:43:36.810,0.07,0.13,0.96
13:43:36.846,0.20,0.07,1.09
13:43:36.880,0.06,-0.11,0.97
13:43:36.910,0.04,-0.04,0.89
13:43:36.944,-0.04,-0.11,0.98
13:43:36.944,0.00,-0.09,1.00
13:43:36.977,-0.08,0.00,0.86
13:43:37.010,0.09,-0.11,0.93
13:43:37.043,0.14,0.12,0.87
13:43:37.077,0.10,-0.01,0.70
13:43:37.109,0.21,-0.07,0.75
13:43:37.144,0.34,-0.09,1.38
13:43:37.177,0.16,-0.05,1.02
13:43:37.210,0.30,-0.21,1.37
13:43:37.245,0.23,0.16,1.51
13:43:37.277,-0.03,-0.36,1.14
13:43:37.311,-0.01,0.23,0.76
13:43:37.344,-0.08,0.05,0.74
13:43:37.377,-0.13,-0.04,0.68
13:43:37.410,-0.21,0.07,0.41
13:43:37.446,-0.02,0.05,0.59
13:43:37.475,-0.20,-0.17,0.72
13:43:37.475,0.29,-0.11,0.96
13:43:37.511,0.18,-0.16,0.99
13:43:37.546,0.07,0.03,0.68
13:43:37.575,0.31,-0.24,0.56
13:43:37.610,-0.03,0.13,0.90
13:43:37.644,0.17,-0.09,0.93
13:43:37.677,0.24,-0.25,1.06
13:43:37.709,-0.02,0.01,0.98
13:43:37.746,0.09,-0.41,1.16
13:43:37.777,0.11,-0.35,1.43
13:43:37.811,-0.07,-0.03,0.90
13:43:37.844,-0.04,-0.16,1.59
13:43:37.877,-0.23,-0.05,0.91
13:43:37.910,0.20,0.16,0.89
13:43:37.943,0.14,0.02,0.82
