time,x,y,z
21:51:58.381,0.16,-0.16,0.96
21:51:58.585,0.14,-0.16,0.96
21:51:58.786,0.16,-0.16,0.96
21:51:58.987,0.14,-0.21,1.02
21:51:59.188,0.16,-0.20,0.95
21:51:59.405,0.12,-0.20,1.02
21:51:59.590,0.16,-0.16,1.04
21:51:59.807,0.15,-0.16,0.96
21:52:00.007,0.18,-0.19,0.99
21:52:00.208,0.19,-0.20,0.93
21:52:00.409,0.14,-0.22,1.01
21:52:00.624,0.18,-0.14,0.87
21:52:00.808,0.23,-0.29,0.98
21:52:01.007,0.15,-0.20,1.00
21:52:01.208,0.21,-0.21,0.95
21:52:01.424,0.18,-0.12,1.04
21:52:01.626,0.15,-0.16,0.98
21:52:01.842,0.19,-0.20,1.01
21:52:02.028,0.15,-0.16,0.91
